FL_Test | INFO flwr 2024-04-22 18:27:48,539 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:23:48,838 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:24:35,714 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:24:35,723 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:24:35,724 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:24:35,724 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:24:42,363 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:24:42,363 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:24:42,364 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:24:42,364 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:25:01,656 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:02,071 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:02,071 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:02,160 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:02,161 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:25:02,161 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:25:02,161 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:02,569 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:02,569 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:02,645 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:02,645 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:25:02,646 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:25:02,646 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:03,035 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:03,035 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:25:03,090 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:25:03,090 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:25:03,090 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:25:03,091 | server.py:489 | Run finished 3 rounds in 20.73s
FL_Test | INFO flwr 2024-05-21 21:25:03,094 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:25:03,095 | server.py:494 | 	('\tround 1: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:25:03,097 | server.py:494 | 	 '\tround 2: 36.04365158081055\n'
FL_Test | INFO flwr 2024-05-21 21:25:03,097 | server.py:494 | 	 '\tround 3: 36.04365158081055\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:25:03,097 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:25:03,098 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:36:42,570 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:37:22,508 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:37:22,517 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:37:22,517 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:37:22,517 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:42:13,349 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:42:13,368 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:42:13,368 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:42:13,369 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:43:46,356 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:43:46,357 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:43:46,357 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:43:46,357 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:44:24,235 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:44:24,249 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:44:24,249 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:44:24,250 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:44:32,176 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:44:32,176 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:44:32,176 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:44:32,177 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:45:20,724 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:45:21,213 | server.py:238 | aggregate_fit: received 0 results and 3 failures
FL_Test | INFO flwr 2024-05-21 21:48:33,644 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:48:33,652 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:48:33,653 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:48:33,653 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:49:10,457 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:49:10,458 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:49:10,458 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:49:10,458 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:49:10,458 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:49:10,571 | server.py:238 | aggregate_fit: received 0 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:50:02,190 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:50:02,230 | server.py:190 | aggregate_evaluate: received 0 results and 1 failures
FL_Test | INFO flwr 2024-05-21 21:50:02,230 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:50:02,230 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:51:58,565 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:51:58,711 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:51:58,712 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:51:58,752 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:51:58,752 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:51:58,752 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:51:58,752 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:51:58,872 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:51:58,872 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:51:58,919 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:51:58,920 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:51:58,920 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:51:58,920 | server.py:489 | Run finished 3 rounds in 168.46s
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	'\tround 2: 36.04365158081055\n\tround 3: 36.04365158081055\n'History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	{'Accuracy': [(2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	 'F1_Score': [(2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	 'Precision': [(2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	 'Recall': [(2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:51:58,921 | server.py:494 | 	{'Accuracy': [(2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:51:58,922 | server.py:494 | 	 'F1_Score': [(2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:51:58,922 | server.py:494 | 	 'Precision': [(2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:51:58,922 | server.py:494 | 	 'Recall': [(2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:51:58,922 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:52:42,909 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:52:42,918 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:52:42,918 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:52:42,918 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:52:55,651 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:52:55,652 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:52:55,652 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:52:55,652 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:52:55,652 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:55,781 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:55,782 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:55,817 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:55,818 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:52:55,818 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:52:55,818 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:55,941 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:55,941 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:55,979 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:55,980 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:52:55,980 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:52:55,980 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:56,148 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:56,149 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:52:56,188 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:52:56,188 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:52:56,188 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:52:56,188 | server.py:489 | Run finished 3 rounds in 0.54s
FL_Test | INFO flwr 2024-05-21 21:52:56,189 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	('\tround 1: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 '\tround 2: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 '\tround 3: 15.942384719848633\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:52:56,190 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:52:56,191 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:52:56,191 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:52:56,191 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:55:03,240 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:55:03,249 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:55:03,249 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:55:03,249 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:55:16,550 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:55:16,550 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:55:16,551 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:55:16,551 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:55:16,551 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:16,682 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:16,683 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:16,721 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:16,721 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:55:16,721 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:55:16,721 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:16,842 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:16,842 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:16,880 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:16,881 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:55:16,881 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:55:16,881 | server.py:224 | configure_fit: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:17,009 | server.py:238 | aggregate_fit: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:17,010 | server.py:176 | configure_evaluate: strategy sampled 1 clients (out of 1)
FL_Test | INFO flwr 2024-05-21 21:55:17,034 | server.py:190 | aggregate_evaluate: received 1 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:55:17,034 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:55:17,034 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:55:17,034 | server.py:489 | Run finished 3 rounds in 0.48s
FL_Test | INFO flwr 2024-05-21 21:55:17,035 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	('\tround 1: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	 '\tround 2: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	 '\tround 3: 15.942384719848633\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:55:17,036 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:55:17,037 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:55:17,037 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:55:17,037 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:55:17,037 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:55:17,037 | server.py:495 | 
FL_Test | INFO flwr 2024-05-21 21:56:14,034 | app.py:150 | Starting Flower server, config: num_rounds=3, no round_timeout
FL_Test | INFO flwr 2024-05-21 21:56:14,045 | app.py:163 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-21 21:56:14,045 | server.py:92 | [INIT]
FL_Test | INFO flwr 2024-05-21 21:56:14,045 | server.py:279 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:56:21,785 | server.py:285 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-21 21:56:21,786 | server.py:94 | Evaluating initial global parameters
FL_Test | INFO flwr 2024-05-21 21:56:21,786 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:56:21,786 | server.py:111 | [ROUND 1]
FL_Test | INFO flwr 2024-05-21 21:56:29,574 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:30,069 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:30,069 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:30,143 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:30,143 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:56:30,144 | server.py:111 | [ROUND 2]
FL_Test | INFO flwr 2024-05-21 21:56:30,144 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:30,551 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:30,551 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:30,614 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:30,615 | server.py:110 | 
FL_Test | INFO flwr 2024-05-21 21:56:30,615 | server.py:111 | [ROUND 3]
FL_Test | INFO flwr 2024-05-21 21:56:30,615 | server.py:224 | configure_fit: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:30,997 | server.py:238 | aggregate_fit: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:30,998 | server.py:176 | configure_evaluate: strategy sampled 3 clients (out of 3)
FL_Test | INFO flwr 2024-05-21 21:56:31,084 | server.py:190 | aggregate_evaluate: received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-21 21:56:31,084 | server.py:487 | 
FL_Test | INFO flwr 2024-05-21 21:56:31,084 | server.py:488 | [SUMMARY]
FL_Test | INFO flwr 2024-05-21 21:56:31,084 | server.py:489 | Run finished 3 rounds in 9.30s
FL_Test | INFO flwr 2024-05-21 21:56:31,086 | server.py:492 | History (loss, distributed):
FL_Test | INFO flwr 2024-05-21 21:56:31,086 | server.py:494 | 	('\tround 1: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:56:31,086 | server.py:494 | 	 '\tround 2: 15.942384719848633\n'
FL_Test | INFO flwr 2024-05-21 21:56:31,086 | server.py:494 | 	 '\tround 3: 15.942384719848633\n')History (metrics, distributed, fit):
FL_Test | INFO flwr 2024-05-21 21:56:31,087 | server.py:494 | 	{'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:56:31,087 | server.py:494 | 	 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:56:31,087 | server.py:494 | 	 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0)],
FL_Test | INFO flwr 2024-05-21 21:56:31,087 | server.py:494 | 	 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0)]}History (metrics, distributed, evaluate):
FL_Test | INFO flwr 2024-05-21 21:56:31,087 | server.py:494 | 	{'Accuracy': [(1, 0.557692), (2, 0.557692), (3, 0.557692)],
FL_Test | INFO flwr 2024-05-21 21:56:31,088 | server.py:494 | 	 'F1_Score': [(1, 0.560169), (2, 0.560169), (3, 0.560169)],
FL_Test | INFO flwr 2024-05-21 21:56:31,089 | server.py:494 | 	 'Precision': [(1, 0.566325), (2, 0.566325), (3, 0.566325)],
FL_Test | INFO flwr 2024-05-21 21:56:31,089 | server.py:494 | 	 'Recall': [(1, 0.557692), (2, 0.557692), (3, 0.557692)]}
FL_Test | INFO flwr 2024-05-21 21:56:31,089 | server.py:495 | 
